,price_reduced_amount,Year Built,Sold Price,Lot SqFt,Baths,Beds,Garage,Type,Tags Count,list_season,sold_season,Region
457,0.0,1983.0,287.0,1133.0,1.0,1.0,1.5060240963855422,condos,19,Fall,Winter,South
458,0.0,2006.0,330.0,5663.0,3.0,3.0,2.0,single_family,13,Fall,Winter,South
460,15000.0,1966.0,154.0,4356.0,1.0,2.0,1.5060240963855422,condos,9,Fall,Winter,South
461,3000.0,2005.0,350.0,1045.0,2.0,2.0,1.5060240963855422,condos,12,Fall,Winter,South
462,10000.0,2002.0,225.9,2178.0,3.0,3.0,1.0,townhomes,21,Fall,Winter,South
463,0.0,1945.0,188.0,5314.0,2.0,4.0,1.95156591405681,single_family,8,Winter,Winter,South
464,0.0,1956.0,642.5,13068.0,2.0,4.0,1.95156591405681,single_family,12,Winter,Winter,South
465,14999.0,1937.0,325.0,10193.0,2.0,3.0,1.95156591405681,single_family,13,Summer,Winter,South
466,0.0,2018.0,620.0,9583.0,5.0,6.0,2.0,single_family,27,Fall,Winter,South
467,10100.0,1940.0,247.4,601.0,1.0,1.0,1.5060240963855422,condos,14,Fall,Winter,South
468,0.0,1950.0,135.0,12023.0,1.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
469,4000.0,2014.0,585.0,1002.0,4.0,3.0,2.0,townhomes,22,Fall,Winter,South
470,15000.0,1983.0,230.0,1363.0,3.0,2.0,2.0,condos,16,Summer,Winter,South
471,0.0,1965.0,220.0,784.0,1.0,1.0,1.0,condos,17,Fall,Winter,South
473,5000.0,2005.0,200.0,1307.0,3.0,3.0,1.4848484848484849,townhomes,10,Fall,Winter,South
475,0.0,2019.0,710.0,1307.0,4.0,3.0,2.0,townhomes,17,Winter,Winter,South
476,0.0,2005.0,200.0,7231.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
478,35000.0,2010.0,670.0,6348.275229357798,2.0,1.0,3.0,condos,22,Fall,Winter,South
479,0.0,2019.0,710.0,1307.0,4.0,3.0,2.0,townhomes,18,Winter,Winter,South
480,0.0,1999.0,530.0,1124.0,4.0,4.0,2.0,townhomes,21,Fall,Winter,South
481,0.0,1963.0,210.0,932.0,2.0,2.0,1.5060240963855422,condos,14,Winter,Winter,South
482,0.0,1920.0,410.0,11252.0,2.960835509138381,5.568232662192393,2.567741935483871,multi_family,8,Winter,Winter,South
483,0.0,1980.0,565.0,17424.0,3.0,5.0,1.95156591405681,single_family,14,Winter,Winter,South
485,0.0,2003.0,240.0,2178.0,3.0,3.0,1.4848484848484849,townhomes,13,Winter,Winter,South
486,20000.0,2010.0,705.0,1699.0,3.0,3.0,2.0,condos,27,Summer,Winter,South
488,10000.0,1920.0,420.0,4356.0,1.0,2.0,1.95156591405681,single_family,12,Fall,Winter,South
489,9000.0,2008.0,390.0,8930.0,2.0,2.0,2.0,condos,26,Summer,Winter,South
490,0.0,2016.0,340.0,21847.145165012695,3.0,3.0,1.95156591405681,single_family,8,Winter,Winter,South
491,15000.0,2003.0,250.0,1307.0,3.0,3.0,1.0,townhomes,20,Fall,Winter,South
492,0.0,1950.0,89.5,9757.0,1.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
494,0.0,1981.0,525.0,1917.0,3.0,3.0,1.4848484848484849,townhomes,13,Fall,Winter,South
495,0.0,1950.0,467.5,8834.0,2.0,4.0,1.95156591405681,single_family,12,Winter,Winter,South
496,0.0,1961.0,305.0,1002.0,1.0,2.0,1.5060240963855422,condos,16,Winter,Winter,South
497,4000.0,2018.0,226.0,1080.0,3.0,4.0,1.4848484848484849,townhomes,4,Fall,Winter,South
499,0.0,1950.0,127.0,4704.0,1.0,2.0,1.95156591405681,single_family,7,Fall,Winter,Midwest
500,0.0,1956.0,231.65,6534.0,1.0,2.0,2.0,single_family,11,Fall,Winter,Midwest
501,1000.0,1973.0,140.0,6970.0,2.0,3.0,2.0,condos,11,Fall,Winter,Midwest
502,0.0,1993.0,269.0,7405.0,2.0,3.0,2.0,single_family,20,Fall,Winter,Midwest
503,14900.0,2004.0,315.0,15246.0,3.0,3.0,2.0,single_family,11,Fall,Winter,Midwest
505,10000.0,1986.0,161.5,2614.0,2.0,2.0,1.0,condos,14,Fall,Winter,Midwest
506,0.0,2003.0,310.0,10890.0,3.0,4.0,2.0,single_family,19,Fall,Winter,Midwest
507,0.0,2001.0,220.0,9583.0,3.0,3.0,2.0,single_family,5,Fall,Winter,Midwest
508,5000.0,1954.0,75.0,6970.0,1.0,2.0,2.0,single_family,5,Fall,Winter,Midwest
509,4000.0,2007.0,220.0,6970.0,2.0,3.0,2.0,single_family,14,Fall,Winter,Midwest
510,0.0,1993.0,330.0,10890.0,4.0,4.0,2.0,single_family,19,Fall,Winter,Midwest
511,0.0,2003.0,325.0,13068.0,3.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
512,0.0,1973.0,69.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,4,Fall,Winter,Midwest
513,4000.0,2005.0,281.0,11326.0,3.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
514,0.0,1920.0,85.0,7405.0,2.0,2.0,1.0,single_family,2,Fall,Winter,Midwest
515,5000.0,1925.0,100.0,4704.0,1.0,3.0,1.95156591405681,single_family,5,Summer,Winter,Midwest
516,0.0,1950.0,261.0,12197.0,1.0,3.0,1.0,single_family,5,Fall,Winter,Midwest
517,0.0,2022.0,323.0,6348.275229357798,3.0,3.0,2.0,condos,6,Winter,Fall,Midwest
518,4900.0,1924.0,92.5,4792.0,1.0,2.0,1.95156591405681,single_family,5,Summer,Fall,Midwest
519,5000.0,1920.0,160.0,6534.0,1.0,2.0,1.95156591405681,single_family,11,Summer,Fall,Midwest
520,5000.0,1993.0,421.0,15682.0,4.0,3.0,2.0,single_family,13,Summer,Fall,Midwest
521,0.0,2021.0,360.0,13068.0,3.0,4.0,2.0,single_family,5,Fall,Fall,Midwest
522,15000.0,1948.0,280.0,8960.0,1.0,2.0,2.0,single_family,9,Summer,Fall,Midwest
523,0.0,1959.0,218.829,15246.0,2.0,3.0,2.0,single_family,13,Fall,Fall,Midwest
524,7400.0,1920.0,143.5,2178.0,2.0,3.0,1.95156591405681,single_family,4,Summer,Fall,Midwest
525,0.0,1962.0,165.9,6534.0,1.0,3.0,1.0,single_family,15,Summer,Fall,Midwest
526,0.0,1996.0,530.0,7492.0,4.0,3.0,2.0,single_family,8,Fall,Fall,Midwest
527,0.0,1959.0,145.0,7841.0,1.0,3.0,1.0,single_family,7,Summer,Fall,Midwest
528,5500.0,1988.0,236.0,7841.0,2.0,3.0,2.0,single_family,17,Spring,Fall,Midwest
530,0.0,1989.0,265.0,14375.0,3.0,4.0,2.0,single_family,13,Summer,Fall,Midwest
531,0.0,1981.0,158.0,8712.0,1.0,3.0,1.0,single_family,5,Summer,Fall,Midwest
532,0.0,2007.0,240.0,6348.275229357798,2.0,2.0,2.0,condos,20,Summer,Fall,Midwest
533,0.0,1940.0,322.0,3485.0,1.0,2.0,1.0,single_family,12,Summer,Fall,Midwest
534,0.0,2005.0,235.0,7841.0,2.0,3.0,2.0,single_family,6,Fall,Fall,Midwest
537,5100.0,2020.0,300.0,2178.0,3.0,2.0,1.0,single_family,9,Summer,Summer,Midwest
538,0.0,1952.0,330.0,9583.0,2.0,4.0,1.0,single_family,16,Summer,Summer,Midwest
540,0.0,1960.0,140.0,14810.0,2.0,4.0,2.0,single_family,5,Summer,Summer,Midwest
541,0.0,1900.0,191.0,6490.0,1.0,2.0,1.95156591405681,single_family,4,Fall,Winter,Midwest
542,0.0,1957.0,262.5,7449.0,2.0,4.0,1.0,single_family,14,Winter,Winter,Midwest
543,0.0,1947.0,263.0,4961.0,2.0,4.0,1.0,single_family,11,Winter,Winter,Midwest
544,15000.0,1939.0,323.0,5968.0,1.0,3.0,2.0,single_family,14,Fall,Winter,Midwest
545,0.0,1908.0,224.325,7275.0,2.0,3.0,2.0,single_family,7,Winter,Winter,Midwest
546,0.0,1891.0,195.0,4587.0,1.0,3.0,1.95156591405681,single_family,11,Winter,Winter,Midwest
547,0.0,1897.0,222.0,4400.0,3.0,4.0,1.95156591405681,single_family,10,Fall,Winter,Midwest
548,0.0,1932.0,719.0,5140.0,4.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
550,0.0,1950.0,733.9,10803.0,3.0,4.0,2.0,single_family,9,Winter,Winter,Midwest
551,0.0,1923.0,320.0,16466.0,2.0,3.0,1.0,single_family,13,Fall,Winter,Midwest
552,0.0,1912.0,200.791,2788.0,1.0,4.0,1.95156591405681,single_family,9,Fall,Winter,Midwest
553,50000.0,1925.0,545.0,7710.0,2.0,4.0,2.0,single_family,12,Fall,Winter,Midwest
554,25000.0,1926.0,203.0,5358.0,1.0,3.0,2.0,single_family,9,Fall,Winter,Midwest
555,10000.0,1882.0,60.0,3125.0,1.0,2.0,1.0,single_family,5,Fall,Winter,Midwest
556,0.0,1932.0,315.0,15682.0,2.0,3.0,3.0,single_family,15,Fall,Winter,Midwest
558,0.0,1951.0,203.0,5445.0,2.0,3.0,2.0,single_family,8,Fall,Winter,Midwest
559,0.0,1978.0,210.0,871.0,3.0,2.0,2.0,townhomes,15,Winter,Winter,Midwest
561,0.0,1948.0,630.0,11413.0,2.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
562,5000.0,1922.0,248.0,5053.0,2.0,3.0,1.0,single_family,10,Fall,Winter,Midwest
563,25000.0,1909.0,485.0,5358.0,2.0,6.0,2.0,multi_family,8,Fall,Winter,Midwest
564,5000.0,1965.0,144.0,828.0,1.0,2.0,1.4848484848484849,townhomes,9,Fall,Winter,Midwest
565,0.0,1963.0,307.0,7754.0,2.0,4.0,2.0,single_family,12,Fall,Winter,Midwest
566,12000.0,1917.0,239.0,4792.0,1.0,2.0,1.0,single_family,8,Fall,Winter,Midwest
567,0.0,1900.0,260.0,8407.0,2.0,4.0,1.0,multi_family,9,Winter,Winter,Midwest
568,0.0,1953.0,226.5,5706.0,2.0,3.0,1.95156591405681,single_family,8,Summer,Winter,Midwest
569,0.0,1922.0,675.0,6142.0,3.0,4.0,2.0,single_family,10,Summer,Winter,Midwest
570,0.0,1947.0,224.9,4400.0,2.0,2.0,1.0,single_family,12,Fall,Winter,Midwest
571,6000.0,1919.0,170.0,5140.0,2.0,1.0,1.0,single_family,7,Fall,Winter,Midwest
573,0.0,1900.0,220.0,3964.0,1.0,0.0,1.0,single_family,8,Fall,Winter,Midwest
574,0.0,1941.0,207.0,5532.0,1.0,2.0,1.0,single_family,10,Fall,Winter,Midwest
575,0.0,1926.0,325.0,5053.0,2.0,4.0,2.0,single_family,14,Fall,Winter,Midwest
576,10000.0,1927.0,221.5,6316.0,1.0,2.0,1.0,single_family,10,Fall,Winter,Midwest
577,0.0,1889.0,389.9,4792.0,3.0,6.0,2.567741935483871,multi_family,4,Fall,Winter,Midwest
578,0.0,1890.0,247.9,4922.0,2.0,4.0,2.567741935483871,multi_family,4,Fall,Winter,Midwest
579,0.0,1956.0,420.0,10019.0,2.0,4.0,2.0,single_family,10,Fall,Winter,Midwest
580,0.0,2010.0,393.0,11761.0,3.0,3.0,2.0,single_family,11,Winter,Winter,Midwest
581,0.0,1951.0,250.0,5271.0,1.0,2.0,1.0,single_family,9,Fall,Winter,Midwest
582,0.0,1916.0,705.0,6142.0,4.0,4.0,2.0,single_family,15,Fall,Winter,Midwest
583,20000.0,1986.0,760.0,1620.0,2.0,2.0,1.5060240963855422,condos,11,Summer,Winter,Northeast
585,0.0,1895.0,740.0,5177.0,3.0,5.0,2.567741935483871,multi_family,10,Winter,Winter,Northeast
586,0.0,2018.0,558.0,6348.275229357798,1.0,1.0,1.0,condos,16,Winter,Winter,Northeast
589,10000.0,1965.0,335.0,470.0,1.0,1.0,1.5060240963855422,condos,9,Fall,Winter,Northeast
592,0.0,1920.0,637.5,6348.275229357798,2.0,2.0,1.5060240963855422,condos,16,Winter,Winter,Northeast
595,0.0,1910.0,610.0,640.0,1.0,2.0,1.5060240963855422,condos,12,Fall,Winter,Northeast
596,0.0,1920.0,825.0,6600.0,3.0,7.0,1.0,multi_family,9,Fall,Winter,Northeast
598,0.0,1935.0,360.0,6297.0,1.0,1.0,1.5060240963855422,condos,8,Fall,Winter,Northeast
599,15000.0,1920.0,400.0,2404.0,1.0,3.0,1.95156591405681,single_family,6,Fall,Winter,Northeast
602,6000.0,1900.0,40.0,6348.275229357798,1.924731182795699,0.0,1.5060240963855422,condos,1,Fall,Winter,Northeast
604,0.0,1945.0,621.0,10454.0,1.0,2.0,1.0,single_family,9,Winter,Winter,Northeast
609,0.0,1925.0,589.0,3200.0,2.0,5.0,1.95156591405681,single_family,15,Fall,Winter,Northeast
610,10000.0,1900.0,420.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,4,Fall,Winter,Northeast
611,14100.0,1910.0,550.0,9583.0,1.0,2.0,1.5060240963855422,condos,12,Fall,Winter,Northeast
612,40000.0,1900.0,490.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,10,Fall,Winter,Northeast
613,0.0,1920.0,670.0,5575.0,3.0,8.0,1.95156591405681,single_family,10,Fall,Winter,Northeast
614,5000.0,1890.0,585.0,6348.275229357798,2.0,3.0,1.5060240963855422,condos,11,Fall,Winter,Northeast
617,0.0,1910.0,485.0,3500.0,1.0,1.0,1.5060240963855422,condos,19,Winter,Winter,Northeast
618,0.0,1966.0,556.0,2597.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,Northeast
619,0.0,1925.0,665.0,6348.275229357798,3.0,3.0,1.5060240963855422,condos,13,Fall,Winter,Northeast
621,0.0,2018.0,560.0,6348.275229357798,1.0,1.0,1.0,condos,23,Winter,Winter,Northeast
622,10000.0,1989.0,675.0,1200.0,2.0,2.0,1.0,condos,13,Summer,Winter,Northeast
623,15000.0,1910.0,770.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,11,Fall,Winter,Northeast
625,5000.0,1976.0,229.9,6348.275229357798,1.0,2.0,1.5060240963855422,condos,11,Summer,Winter,Midwest
626,0.0,2002.0,457.0,7405.0,4.0,3.0,2.0,single_family,15,Fall,Winter,Midwest
627,0.0,2005.0,385.0,4356.0,3.0,4.0,2.0,single_family,23,Fall,Winter,Midwest
628,0.0,1954.0,276.0,5227.0,1.0,3.0,1.95156591405681,single_family,11,Winter,Winter,Midwest
629,0.0,1968.0,395.0,13068.0,3.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
630,0.0,1995.0,651.0,13504.0,3.0,3.0,4.0,single_family,19,Winter,Winter,Midwest
631,0.0,2002.0,435.0,10890.0,3.0,4.0,2.0,single_family,19,Winter,Winter,Midwest
632,10000.0,2017.0,465.0,4356.0,4.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
633,0.0,1984.0,590.0,13068.0,4.0,4.0,2.0,single_family,18,Fall,Winter,Midwest
634,5000.0,1973.0,349.5,7405.0,1.0,3.0,1.95156591405681,single_family,10,Fall,Winter,Midwest
635,0.0,1950.0,698.0,7841.0,2.0,3.0,1.0,single_family,21,Fall,Winter,Midwest
636,0.0,1961.0,327.0,15682.0,2.0,3.0,2.0,multi_family,12,Fall,Winter,Midwest
637,0.0,1958.0,629.0,15682.0,3.0,4.0,2.0,single_family,20,Winter,Winter,Midwest
638,8000.0,1980.0,199.9,6348.275229357798,2.0,2.0,1.5060240963855422,condos,7,Fall,Winter,Midwest
639,24000.0,1968.0,450.0,8276.0,3.0,4.0,2.0,single_family,18,Fall,Winter,Midwest
640,0.0,1929.0,400.0,6098.0,2.0,4.0,2.0,multi_family,9,Fall,Winter,Midwest
641,0.0,1995.0,368.0,4356.0,3.0,3.0,2.0,single_family,14,Fall,Winter,Midwest
642,15000.0,1958.0,515.0,9583.0,3.0,3.0,2.0,single_family,18,Fall,Winter,Midwest
643,0.0,2021.0,455.0,5227.0,3.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
644,10000.0,1959.0,430.0,11326.0,1.0,3.0,1.0,single_family,12,Fall,Winter,Midwest
645,44900.0,1986.0,607.9,9583.0,3.0,3.0,3.0,single_family,18,Fall,Winter,Midwest
646,5000.0,1958.0,335.0,8276.0,1.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
648,0.0,2006.0,205.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,7,Fall,Winter,Midwest
649,0.0,2006.0,331.5,8712.0,3.0,3.0,2.0,single_family,9,Fall,Winter,Midwest
650,0.0,1959.0,350.0,14810.0,2.0,3.0,2.0,single_family,18,Winter,Winter,Midwest
651,10000.0,1999.0,448.7,5227.0,4.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
652,0.0,1990.0,284.5,6348.275229357798,2.0,3.0,2.0,condos,16,Fall,Winter,Midwest
653,0.0,1966.0,350.0,7405.0,2.0,3.0,1.0,single_family,15,Fall,Winter,Midwest
654,0.0,1978.0,320.0,3920.0,2.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
655,0.0,1978.0,270.0,6348.275229357798,2.0,2.0,2.0,condos,17,Fall,Winter,Midwest
656,0.0,1968.0,339.0,10890.0,2.0,3.0,2.0,single_family,19,Fall,Winter,Midwest
657,0.0,1957.0,300.0,19166.0,2.0,3.0,2.0,single_family,8,Winter,Winter,Midwest
658,0.0,1981.0,285.0,6348.275229357798,1.0,2.0,1.0,condos,6,Fall,Winter,Midwest
659,0.0,2007.0,250.0,6348.275229357798,2.0,2.0,2.0,condos,17,Fall,Winter,Midwest
660,0.0,1985.0,158.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,8,Winter,Winter,Midwest
661,0.0,2016.0,460.0,4792.0,3.0,3.0,2.0,single_family,16,Fall,Winter,Midwest
662,2500.0,1930.0,172.5,6534.0,1.0,1.0,1.0,single_family,6,Fall,Winter,Midwest
664,15000.0,1910.0,420.0,6348.275229357798,2.0,2.0,1.5060240963855422,condos,18,Fall,Winter,Midwest
665,0.0,1978.0,235.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,11,Fall,Winter,Midwest
666,20000.0,2007.0,745.0,2502.1740088105726,3.0,2.0,1.4848484848484849,townhomes,15,Fall,Winter,Midwest
667,0.0,2015.0,360.0,7085.0,3.0,4.0,3.0,single_family,10,Winter,Winter,Midwest
668,0.0,1955.0,134.0,6970.0,1.0,2.0,1.95156591405681,single_family,5,Winter,Winter,Midwest
669,0.0,1979.0,190.0,4400.0,2.0,2.0,2.0,townhomes,11,Fall,Winter,Midwest
670,0.0,1989.0,640.0,4356.0,2.0,2.0,2.0,townhomes,16,Fall,Winter,Midwest
671,11700.0,1994.0,215.0,6505.0,2.0,3.0,2.0,single_family,15,Fall,Winter,Midwest
672,0.0,1998.0,415.0,10019.0,4.0,3.0,3.0,single_family,16,Fall,Winter,Midwest
673,0.0,1925.0,707.0,10454.0,3.0,3.0,2.0,single_family,11,Fall,Winter,Midwest
674,0.0,1999.0,215.0,6970.0,2.0,2.0,1.0,single_family,15,Fall,Winter,Midwest
675,0.0,1979.0,225.0,1742.0,2.0,2.0,1.0,townhomes,12,Fall,Winter,Midwest
676,0.0,1960.0,262.5,9101.0,2.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
677,3000.0,1995.0,260.0,8477.0,3.0,3.0,2.0,single_family,19,Fall,Winter,Midwest
678,0.0,1956.0,187.0,10454.0,1.0,3.0,1.0,single_family,11,Fall,Winter,Midwest
679,0.0,1976.0,135.0,1307.0,1.0,2.0,1.0,townhomes,7,Winter,Winter,Midwest
680,10000.0,2002.0,320.0,6800.0,3.0,4.0,2.0,single_family,16,Fall,Winter,Midwest
681,0.0,1969.0,328.35,8985.0,3.0,4.0,2.0,single_family,20,Fall,Winter,Midwest
682,0.0,1926.0,203.0,4751.0,2.0,2.0,1.0,single_family,16,Fall,Winter,Midwest
683,0.0,1981.0,520.0,11326.0,4.0,3.0,2.0,single_family,20,Fall,Winter,Midwest
684,0.0,2017.0,737.0,9583.0,5.0,5.0,3.0,single_family,11,Fall,Winter,Midwest
685,400.0,1974.0,300.0,10454.0,2.0,3.0,2.0,single_family,11,Fall,Winter,Midwest
686,10000.0,1900.0,160.0,3920.0,1.0,2.0,1.0,single_family,13,Fall,Winter,Midwest
687,0.0,1991.0,277.0,7200.0,3.0,3.0,2.0,single_family,10,Winter,Winter,Midwest
688,0.0,1950.0,155.35,8899.0,1.0,2.0,1.0,single_family,9,Winter,Winter,Midwest
689,0.0,1976.0,269.0,5227.0,3.0,3.0,2.0,single_family,11,Fall,Winter,Midwest
690,5000.0,1978.0,206.0,7405.0,3.0,2.0,2.0,single_family,11,Fall,Winter,Midwest
691,0.0,1976.0,324.9,7841.0,2.0,5.0,2.0,single_family,13,Fall,Winter,Midwest
692,15000.0,1935.0,262.5,7100.0,1.0,3.0,1.0,single_family,6,Fall,Winter,Midwest
693,0.0,2002.0,270.0,5619.0,3.0,4.0,2.0,single_family,7,Winter,Winter,Midwest
694,0.0,1975.0,245.0,7841.0,2.0,3.0,2.0,single_family,18,Winter,Winter,Midwest
695,0.0,2003.0,349.0,3478.0,3.0,3.0,2.0,townhomes,14,Fall,Winter,Midwest
696,0.0,1980.0,210.0,6043.0,2.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
697,0.0,2010.0,822.5,871.0,3.0,2.0,2.0,condos,16,Fall,Winter,Midwest
698,0.0,1925.0,225.0,9148.0,2.0,3.0,1.95156591405681,single_family,14,Winter,Winter,Midwest
699,0.0,2021.0,425.0,11326.0,3.0,3.0,2.0,townhomes,14,Fall,Winter,Midwest
700,0.0,1974.0,260.0,7808.0,2.0,3.0,2.0,single_family,17,Fall,Winter,Midwest
701,0.0,2015.0,364.5,4684.0,3.0,3.0,2.0,townhomes,16,Fall,Winter,Midwest
702,0.0,2015.0,609.0,8614.0,3.0,3.0,3.0,single_family,22,Fall,Winter,Midwest
703,0.0,1992.0,295.0,9560.0,2.0,3.0,2.0,single_family,15,Winter,Winter,Midwest
704,0.0,1995.0,170.0,6970.0,2.0,2.0,2.0,townhomes,6,Winter,Winter,Midwest
707,10000.0,2018.0,245.0,3902.0,2.0,2.0,2.0,townhomes,15,Fall,Winter,Midwest
708,0.0,2021.0,669.0,12197.0,4.0,5.0,3.0,single_family,18,Winter,Winter,Midwest
709,5000.0,1984.0,169.0,10890.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
710,0.0,1999.0,180.0,12632.0,2.0,3.0,1.95156591405681,single_family,11,Winter,Winter,South
711,5001.0,2001.0,260.0,12632.0,2.0,4.0,1.95156591405681,single_family,16,Fall,Winter,South
712,0.0,1962.0,60.0,13068.0,2.0,3.0,1.95156591405681,single_family,2,Winter,Winter,South
715,0.0,1965.0,159.0,11326.0,2.0,3.0,2.0,single_family,10,Fall,Winter,South
716,0.0,1969.0,140.0,14375.0,2.0,3.0,1.95156591405681,single_family,7,Winter,Winter,South
717,0.0,1954.0,149.9,13504.0,1.0,3.0,1.95156591405681,single_family,11,Winter,Winter,South
718,0.0,1966.0,45.0,4356.0,1.0,2.0,1.95156591405681,single_family,6,Winter,Winter,South
719,10000.0,2006.0,310.0,13068.0,2.0,4.0,2.0,single_family,17,Summer,Winter,South
720,0.0,1986.0,147.0,6970.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
721,0.0,1968.0,195.0,16553.0,2.0,5.0,2.0,single_family,13,Summer,Winter,South
722,0.0,1968.0,136.0,16988.0,2.0,3.0,2.0,single_family,6,Fall,Winter,South
723,0.0,1958.0,31.5,11326.0,1.0,3.0,1.95156591405681,single_family,7,Winter,Winter,South
724,0.0,1975.0,172.5,11326.0,2.0,4.0,1.95156591405681,single_family,9,Winter,Winter,South
725,5000.0,1967.0,178.0,12632.0,2.0,4.0,1.95156591405681,single_family,10,Fall,Winter,South
728,0.0,1957.0,125.0,12632.0,1.0,3.0,1.95156591405681,single_family,7,Fall,Winter,South
729,0.0,1984.0,162.0,6098.0,2.0,3.0,1.95156591405681,single_family,13,Fall,Winter,South
730,0.0,1950.0,111.2,8276.0,2.0,3.0,1.95156591405681,single_family,12,Fall,Winter,South
731,0.0,1948.0,63.0,7405.0,1.0,3.0,1.0,single_family,8,Fall,Winter,South
732,0.0,1964.0,106.0,16553.0,2.0,4.0,1.95156591405681,single_family,5,Fall,Winter,South
733,0.0,2001.0,245.0,6534.0,2.0,3.0,2.0,single_family,17,Fall,Winter,South
734,15500.0,1989.0,310.0,22651.0,3.0,4.0,1.95156591405681,single_family,15,Summer,Winter,South
735,7900.0,1950.0,100.0,15682.0,1.0,3.0,1.95156591405681,single_family,4,Fall,Winter,South
736,0.0,1971.0,95.9,10664.0,2.0,3.0,1.95156591405681,single_family,11,Winter,Winter,South
738,0.0,2004.0,320.0,9583.0,2.0,3.0,2.0,single_family,25,Winter,Winter,South
739,100.0,1971.0,120.0,10019.0,2.0,3.0,1.95156591405681,single_family,4,Fall,Winter,South
740,0.0,1994.0,283.0,13747.0,2.0,4.0,2.0,single_family,16,Fall,Winter,South
741,0.0,1994.0,284.5,15682.0,2.0,4.0,1.95156591405681,single_family,17,Fall,Winter,South
742,0.0,1989.0,160.0,4792.0,2.0,2.0,1.95156591405681,single_family,14,Fall,Winter,South
743,5100.0,2022.0,439.9,4356.0,4.0,4.0,2.0,single_family,15,Fall,Winter,South
744,0.0,1968.0,68.25,18731.0,2.0,3.0,1.95156591405681,single_family,7,Fall,Winter,South
747,0.0,1975.0,115.0,17280.0,2.0,3.0,1.95156591405681,single_family,9,Summer,Winter,South
748,0.0,2008.0,173.0,5227.0,2.0,2.0,1.95156591405681,single_family,17,Fall,Winter,South
750,10000.0,1969.0,215.0,17424.0,2.0,4.0,1.95156591405681,single_family,12,Fall,Winter,South
751,0.0,2017.0,460.0,693.0,3.0,2.0,1.0,condos,10,Fall,Winter,West
752,0.0,1947.0,472.0,5227.0,2.0,3.0,1.0,single_family,9,Fall,Winter,West
753,0.0,1974.0,513.0,7266.0,3.0,4.0,2.0,single_family,20,Winter,Winter,West
755,0.0,1989.0,465.0,4726.0,2.0,3.0,2.0,single_family,12,Winter,Winter,West
756,0.0,1990.0,313.0,5101.0,2.0,2.0,2.0,single_family,14,Winter,Winter,West
757,0.0,1965.0,357.0,5602.0,2.0,3.0,1.0,single_family,9,Fall,Winter,West
758,5000.0,2021.0,430.0,6348.275229357798,3.0,3.0,2.0,condos,13,Fall,Winter,West
759,0.0,1942.0,315.0,6534.0,1.0,2.0,1.0,single_family,8,Fall,Winter,West
760,14000.0,1952.0,373.0,4792.0,1.0,3.0,1.0,single_family,8,Winter,Winter,West
761,0.0,1940.0,415.0,5227.0,1.0,3.0,2.0,single_family,10,Winter,Winter,West
762,8000.0,1989.0,472.0,5663.0,2.0,3.0,2.0,single_family,7,Summer,Winter,West
763,0.0,1979.0,500.1,6199.0,2.0,4.0,2.0,single_family,9,Winter,Winter,West
765,0.0,1968.0,530.0,8468.0,2.0,4.0,2.0,single_family,17,Winter,Winter,West
766,0.0,1948.0,785.0,6199.0,2.0,3.0,2.0,single_family,11,Winter,Winter,West
767,0.0,2019.0,610.0,3267.0,3.0,4.0,2.0,single_family,11,Fall,Winter,West
768,10001.0,2002.0,575.0,5775.0,3.0,4.0,2.0,single_family,7,Fall,Winter,West
769,25000.0,1950.0,530.0,4831.0,1.0,2.0,1.0,single_family,13,Fall,Winter,West
771,10000.0,1952.0,595.0,5663.0,2.0,3.0,2.0,single_family,12,Fall,Winter,West
772,20000.0,2019.0,343.0,6348.275229357798,1.0,1.0,1.0,condos,11,Spring,Winter,West
773,0.0,1963.0,375.0,5663.0,2.0,3.0,2.0,single_family,7,Fall,Winter,West
774,0.0,1985.0,468.0,6098.0,2.0,3.0,2.0,single_family,16,Fall,Winter,West
